,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
104,R_Majumder,,,103,263,104,0,Cigarette butts are the most toxic trash on earth. Is it not a good enough reason to quit smoking? #NoSmoking… https://t.co/fCryOGfeh8,['NoSmoking']
105,kicstick,,,39,0,43,0,"Apparently, the stress of the Pandemic has helped out big tobacco. https://t.co/dRndTsgV7Z 

#thisisquitting… https://t.co/vmAlHsPYKf",['thisisquitting']
106,UKECIGSTORE,UK's Online vape supplier + 9 E-cigarette and E-liquid Retail stores across London. 18+ Only. #UKECIGSTORE,"London, England",1222,7685,8245,0,"Comment Below👇👀

#vape #vaping #vapelife #vapeporn #vapecommunity #coils #vapeallday #socialvapers #eliquid… https://t.co/UlxXU3XGRs","['vape', 'vaping', 'vapelife', 'vapeporn', 'vapecommunity', 'coils', 'vapeallday', 'socialvapers', 'eliquid']"
107,hse_blog,Occupational Health & Safety Blog | Its All About Your Safety. It Is the Purpose-Built Site For All Occupational Health & Safety Professionals.,United States,0,65,631,0,Workplace Fire Safety Tips ★Health and Safety Blog★ https://t.co/EQ7ycLp95o #electricalhazards #equipment… https://t.co/SqYhVYiAVO,"['electricalhazards', 'equipment']"
108,hayashirikuo,電話の妖精。2011年岐阜新聞掲載、12年茨城県知事表彰、15年19年骨髄提供&厚労大臣表彰。白箱FP、宅建士、骨髄ドナー提供2回、献血22?回、香美町観光大使、カパル親善大使41号【関心事】#ナイセン団/ビッカメ娘（柏たん激推し）/大洗/ガルパン/岐阜柳ケ瀬&やなな/水戸HH⚽/茨城ロボッツ🏀/マラソン/甘味/旅,水戸たんと柏たんの中間地点,9922,10642,128814,0,"ヨドバシ裏
人少し増えてます‼️

人がいます‼️

少しだけどいます‼️‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏… https://t.co/7sJfdcMfgg","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋']"
109,Fj1qcJdJOZGwKns,,,1736,283,108486,0,"はい
動画撮るよー♫
って言って、間違って撮っちゃうパターン

あるある

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏… https://t.co/9DEOBcdJ35","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋']"
110,Fj1qcJdJOZGwKns,,,1736,283,108486,0,"手洗いうがい！ゴロン！

あーん
来週どーするよーぉ？？？？

って悩んでたら

美希さん‼️
ゆきりんにチューしてますよっ笑

って笑われた笑

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎… https://t.co/qnncVaS6zk","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood']"
111,Fj1qcJdJOZGwKns,,,1736,283,108486,0,"はい
動画撮るよー♫
って言って、間違って撮っちゃうパターン

あるある

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏… https://t.co/dT2z9VHJLa","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋']"
112,yotiko_004,"パンとお菓子とごはんとタイ。

アダムが好き💚💜💚💜
バクホンは殿堂入り。
タワンチャイ ตะวันฉาย.ฟี.เค.แชนฉัยมวยไทย

#手作りパン #手作りお菓子 #ไทย #adamlambert",,166,106,9057,0,"はい
動画撮るよー♫
って言って、間違って撮っちゃうパターン

あるある

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏… https://t.co/9DEOBcdJ35","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋']"
113,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,2,"はい
動画撮るよー♫
って言って、間違って撮っちゃうパターン

あるある

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏… https://t.co/9DEOBcdJ35","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏']"
114,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,1,"はい
動画撮るよー♫
って言って、間違って撮っちゃうパターン

あるある

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏… https://t.co/dT2z9VHJLa","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏']"
115,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,1,"手洗いうがい！ゴロン！

あーん
来週どーするよーぉ？？？？

って悩んでたら

美希さん‼️
ゆきりんにチューしてますよっ笑

って笑われた笑

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎… https://t.co/qnncVaS6zk","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎']"
116,Zion4345,#Resistance #equality #humanrights #reading #writing #BLM #AnimalRights  #Teamdoll  #Bible No DM #KJV #FBRParty #Scripture @swydersk @778Aoi, #PetalsTm,1783,1928,12644,0,@778Aoi @__TimeTotime @YukariKingdom18 @trinivianaok @PetalsTm @jet_new @Kamar_Leilak @vianagains @Zzz__MGWV… https://t.co/J7Bjq4WFIm,[]
117,sekizz16,BURSASPOR,"Bursa, Türkiye",487,102,133,0,"Etrafındaki tütün içen herkes bu iyisi diyerek ikram ediyor. Onun iyisi nasıl oluyor arkadaş. 😀🤦🏻
#nosmoking #BGYO","['nosmoking', 'BGYO']"
118,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"元スタッフMが来て

めっちゃウケてる

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送 https://t.co/piLPd65t6F","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送']"
119,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"何度かテイクアウトに来てくださり、とうとうひとり飲みしてくださいました‼️

ありがとうございます！
#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島… https://t.co/oSdIleb3yz","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島']"
120,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"テイクアウトまだまだやりたいでーす

DMください‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋… https://t.co/McNlEbjsaM","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋']"
121,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"テイクアウトはまだやります‼️

連絡ください！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送… https://t.co/e43FKoMY9C","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送']"
122,gritti9,Seguo chi mi segue. Gli altri fottesega.,"Torino, Piemonte",263,265,1312,0,"3 anni che ho smesso di fumare!!! PROUD OF ME 🚭🚀

#nosmoking",['nosmoking']
123,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"酒盗カルボナーラあおさトッピング

来週から休みにしたら、みんなで、ずいずいずっころばしします？
で盛り上がってるなう

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood… https://t.co/yivDkJR8TO","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood']"
124,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,1,"ヨドバシ裏
人少し増えてます‼️

人がいます‼️

少しだけどいます‼️‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏… https://t.co/7sJfdcMfgg","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏']"
125,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"#美味しい塩サバ

おふたりさまおみえ！＼(^o^)／＼(^o^)／
わーい

わーい

テイクアウトのみも大歓迎！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood… https://t.co/dScF45pFrp","['美味しい塩サバ', 'バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood']"
126,tanaken_gitane,趣味でジプシーギターの伴奏で遊んでます,,4139,1319,72882,0,"前日から
あげるあげる！って言っててすっかり忘れてた！

ハイポーズ❣️

見にきてねー

#江口寿史

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島… https://t.co/cVgahfIg3B","['江口寿史', 'バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking']"
127,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"おひとりさまおみえ♫♪(´ε｀ )
さんめいさまおみえ！

カウンター9空いてます〜ん！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking… https://t.co/5YUmtAyaHm","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking']"
128,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"おひとりさまおみえ♫♪(´ε｀ )
さんめいさまおみえ！

カウンター9空いてます〜ん！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking… https://t.co/4xqWGNcb1o","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking']"
129,modati_adhyayam,multiple meme/mood swings disorder,,372,142,1481,0,"Me : enduku ra intha dagutunanu...

My lungs : mottam nuver chesav ra yedava...mottam nuve chesav...

#nosmoking https://t.co/5k5szjC1dj",['nosmoking']
130,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"16:30にバトンタッチしました！

スタッフＪ
めっちゃ下から呼び込んでくれました💛

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking… https://t.co/yQpacBoaVQ","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking']"
131,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"店内おひとりさまだけなのん

お待ちしてまーす！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送 https://t.co/YvWGI2Zhl3","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送']"
132,Fj1qcJdJOZGwKns,,,1736,283,108486,0,"吉祥寺には

ヨドバシ裏というエリアがあるのをご存知ですか？
たまにはこちらへどうぞ！
ミステリーツアー

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島… https://t.co/RxymIbOaAe","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking']"
133,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,1,"吉祥寺には

ヨドバシ裏というエリアがあるのをご存知ですか？
たまにはこちらへどうぞ！
ミステリーツアー

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島… https://t.co/RxymIbOaAe","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島']"
134,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"酒盗茶漬け
久しぶり出た

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送

お酒を居酒屋で飲みませ… https://t.co/ijgjRXcsfg","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送']"
135,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"さて〜？

今日は飛ばしたい‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送

お待ちしてまーす https://t.co/BeonjHg1AZ","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送']"
136,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"ランチありがとうございました！
スタッフＪが
下から上げてきてくれました！ありがたいありがたい！

このまま20時までノンストップ営業でーす♫
（＾Ｏ＾）
#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎… https://t.co/7Urwdas8SU","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎']"
137,Fj1qcJdJOZGwKns,,,1736,283,108486,0,"前日から
あげるあげる！って言っててすっかり忘れてた！

ハイポーズ❣️

見にきてねー

#江口寿史

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島… https://t.co/cVgahfIg3B","['江口寿史', 'バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking']"
138,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,2,"前日から
あげるあげる！って言っててすっかり忘れてた！

ハイポーズ❣️

見にきてねー

#江口寿史

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島… https://t.co/cVgahfIg3B","['江口寿史', 'バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島']"
139,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"ランチは
15時まで！
テイクアウトはいつでもできます！
20時までノンストップ営業でーす！
テイクアウトは、それ以降でも。

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood… https://t.co/wnPlkHBeZ3","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood']"
140,Shashid96505062,appu fan,,59,24,7465,0,"Need of an hour, message from this legend 2 this Era of actors He never drinked alcohol In d movies he never smoke… https://t.co/ObJnqrgXHM",[]
141,HiImUllasmgowda,,,51,11,1567,0,"Need of an hour, message from this legend 2 this Era of actors He never drinked alcohol In d movies he never smoke… https://t.co/ObJnqrgXHM",[]
142,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"おひとりさまおみえ♫♪(´ε｀ )

やったー
ゼロ回避！

ありがとうございます‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking… https://t.co/3Hu5Yg85tF","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking']"
143,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"お客様お待ちしてまーす！

せっかくの週末ですよ、お掃除や洗濯終わりましたらちょろっと外の空気を吸いに行きませんか⁇

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood… https://t.co/sNoc1YX2oh","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood']"
144,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"テイクアウトしますよー

うなぎもできるんだよー

忘れてたけど

レギュラーメニューなんでもテイクアウトできます！

いらしてメニュー見て、ごゆっくりお決めください！
#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎… https://t.co/TepUFlz2cb","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎']"
