,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
323,itskakashi007,"Youtuber II Gamer II Weeb II shutterbug               

             
My life has really been full of nothing but failure

           alt : @mr_samiul007",into you,249,258,3717,0,#SmokingKills https://t.co/pyZWLEFBvL,['SmokingKills']
324,_sidd_45_,"We live alone, we die alone, everything else is just an illusion.✨","Mumbai, India",285,288,4269,0,#SmokingKills https://t.co/pyZWLEFBvL,['SmokingKills']
325,Aminion_12,"🌸M both pisces and tetrapoda ツ🌸       


#Ailurophile #eccedentesiast #weeb",Ocean of Thoughts ,420,415,16461,3,#SmokingKills https://t.co/pyZWLEFBvL,['SmokingKills']
326,KodyKostboth1,Secretly a phyrexian. He/Him.,Wichita,531,171,2978,0,"Help my friends out. They went through a lot and a little bit goes a long way. Also, don't litter. #SmokingKills https://t.co/phqlDsO1Iy",['SmokingKills']
327,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@kotokoyan @nakomypace よい！価格ゼロ。
加えて廃棄料金を１割増しでよろしいかと。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
328,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@I4D6mGmnaDltoW9 いらないです。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
329,ZMcMenomey,Amateur goose enthusiast. 7/31/14 ✝️ |-/,"Draynor Village, World 301",717,216,5344,2,"Help my friends out. They went through a lot and a little bit goes a long way. Also, don't litter. #SmokingKills https://t.co/phqlDsO1Iy",['SmokingKills']
330,GOD_JULAS,"ゾイドはギミック改造派。深夜アニメは主にＭＸ。艦これは鹿屋鎮守府、嫁艦は那智さんを筆頭に矢矧、皐月、ビス子、グラーフ、サラトガ。渋id34648
Skeb始めました。エロでも健全でもお気軽にリクエストいただければ幸いです。※サンプル画像R18寄り注意
https://www.pixiv.net/users/34648",惑星Ｚｉ,408,482,109874,0,"喫煙者は自覚して！

あなたのタバコの煙が多くの人の迷惑になっている可能性が高いです。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/xabm5sAcSN","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
331,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@LittleLuckMcC シャー！やりました❣️
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
332,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@V1pkJk5uUl88Kk8 今はどこも厳しい状況ですからね。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
333,gfUhCDw2HYrGApT,"""No one is my friend or enemy_Till I consider as that"",~
I know who I am ',~
I know what I am doing ',~
Respect elder's,~
Give and Take Respect'.~",,15,0,1,0,"#nosmoking
#smokingkills

அமுதென நினைத்தென்னை உட்கொள்ளும் மானிடா  உன்னை எச்சரிக்கிறேன் "" அளவுக்கு மீறினால் அமுதமும்… https://t.co/OlgJS7rgT0","['nosmoking', 'smokingkills']"
334,Balchan26303048,,,1,0,208,0,#SmokingKills #WorldNoTobaccoDay https://t.co/2hdaSvSgZI,"['SmokingKills', 'WorldNoTobaccoDay']"
335,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@7ufBpvUBfc8cALp 本当にヤニカスは行動が最悪だ。
恥を学んで欲しいわ。
俺にもっと勉強しろとか言ってる場合じゃない。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
336,idhm__,+-,,291,144,13486,0,@tafhimtarmizi bro hisap rokok ke #smokingkills,['smokingkills']
337,kikenkikenkike,元喫煙者 電子、加熱タバコ過敏症毎日 し○そうです。,日本 東京,310,161,6188,0,"@bird23518138 @tabakosuteruna @JOHN2009GOGO いや、流れてきてます。気づかんのはヤニーのみ
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
338,panthernoster,#harmreduction @KnowNicotine  //  partnered with @harmreduced,Geneva  🌍🌏🌎 ,1601,1102,62666,0,"RIP Mom
#SmokingKills
#VapingSavesLives
#TakeDownTobacco 
#SaferNicotine https://t.co/eO4uhI11J2","['SmokingKills', 'VapingSavesLives', 'TakeDownTobacco', 'SaferNicotine']"
339,panthernoster,#harmreduction @KnowNicotine  //  partnered with @harmreduced,Geneva  🌍🌏🌎 ,1601,1102,62666,0,#quitlying.  You had over a decade to #TakeDownTobacco and failed miserably. #defund. #msabloodmoney would be bette… https://t.co/xPC4ho8eKe,"['quitlying', 'TakeDownTobacco', 'defund', 'msabloodmoney']"
340,imaracingmom,"DSP @ group home. Advocate for equity, justice, freedom, and kindness. We can all do things to make the world a better place. Keeper of the family tree.","Minnesota, USA",3333,2133,29363,1,"RIP Mom
#SmokingKills
#VapingSavesLives
#TakeDownTobacco 
#SaferNicotine https://t.co/eO4uhI11J2","['SmokingKills', 'VapingSavesLives', 'TakeDownTobacco', 'SaferNicotine']"
341,Fully_Activated,Our mission is to bring you & your pets the highest quality CBD products from our organically grown hemp.,"Colorado, USA",272,111,406,0,The psychological properties of CBD suggest that it has the potential to be an ideal aide in smoking cessation. It… https://t.co/EhhnZ8PfbW,[]
342,theChinesejimi,"Government, a word that etymologically means “to control”

- The Matrix Has You...

#vapingsaveslives #vapingsavedmylife",𝙵𝙴𝙼𝙰 𝚁𝚎𝚐𝚒𝚘𝚗 🆅,690,675,11985,0,#quitlying.  You had over a decade to #TakeDownTobacco and failed miserably. #defund. #msabloodmoney would be bette… https://t.co/xPC4ho8eKe,"['quitlying', 'TakeDownTobacco', 'defund', 'msabloodmoney']"
343,bellafigura64,"eclectic & sometimes obsessive: music, art, poetry, politics(current focus on #vape), environment; #StevieNicks...but I mostly tweet about #days #dool #jnj #cin",Forest of the Black Roses,2017,1665,42457,2,#quitlying.  You had over a decade to #TakeDownTobacco and failed miserably. #defund. #msabloodmoney would be bette… https://t.co/xPC4ho8eKe,"['quitlying', 'TakeDownTobacco', 'defund', 'msabloodmoney']"
344,MaksudA36115613,"#Social_Awareness
.
Social, Educational & Environmental Awareness. 
On Facebook & Instagram also...plz Support for Bright Life.","Jaipur, India",316,15,128,0,"#smokingkills

.
Don't Smoking https://t.co/vIS510tiW4",['smokingkills']
345,theChinesejimi,"Government, a word that etymologically means “to control”

- The Matrix Has You...

#vapingsaveslives #vapingsavedmylife",𝙵𝙴𝙼𝙰 𝚁𝚎𝚐𝚒𝚘𝚗 🆅,690,675,11985,0,.@TobaccoFreeKids #BigTobacco is stronger than ever!! For years you have failed to #TakeDownTobacco despite massive… https://t.co/p0UaqUpMvx,"['BigTobacco', 'TakeDownTobacco']"
346,bellafigura64,"eclectic & sometimes obsessive: music, art, poetry, politics(current focus on #vape), environment; #StevieNicks...but I mostly tweet about #days #dool #jnj #cin",Forest of the Black Roses,2017,1665,42457,0,@TobaccoFreeKids #BigTobacco is stronger than ever!! For years you have failed to #TakeDownTobacco despite massive… https://t.co/g4c1vFWvXd,"['BigTobacco', 'TakeDownTobacco']"
347,bellafigura64,"eclectic & sometimes obsessive: music, art, poetry, politics(current focus on #vape), environment; #StevieNicks...but I mostly tweet about #days #dool #jnj #cin",Forest of the Black Roses,2017,1665,42457,1,.@TobaccoFreeKids #BigTobacco is stronger than ever!! For years you have failed to #TakeDownTobacco despite massive… https://t.co/p0UaqUpMvx,"['BigTobacco', 'TakeDownTobacco']"
348,bellafigura64,"eclectic & sometimes obsessive: music, art, poetry, politics(current focus on #vape), environment; #StevieNicks...but I mostly tweet about #days #dool #jnj #cin",Forest of the Black Roses,2017,1665,42457,0,@TobaccoFreeKids @DaKidGowie @harrisoncomedy @UsamaStandsUp #BigTobacco is stronger than ever!! For years you have… https://t.co/ktrTwuSd1t,['BigTobacco']
349,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,1,"@Tora_kijitora @yasuhosei101 ごたくはいいから、お前もゴミ拾いでもしてみればいいじゃん。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
350,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,1,"@bird23518138 @tabakosuteruna @JOHN2009GOGO いや、流れてきてます。気づかんのはヤニーのみ
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
351,neoneo_muuu,,,349,277,3109,0,"💙【 おしらせ 】💙

この度国際通りにある
#FR2月桃 
にてお仕事させていただく事に
なりました！！！！🐰

初めてのアパレル
とっっっても楽しみ!!✨✨

是非遊び来てください🐇🐇🔥

#FR2… https://t.co/cP8tWrDNsr","['FR2月桃', 'FR2', 'fxxkingrabbits']"
352,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@jXCsFNjK6qmPYXJ だから何だよ。身体に害があるのは確かで、周囲に害があるのは確かなんだが、理解できないんだな？
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
353,lb98Il8fzqCjoIC,"現在いじめっ子を研究中です。

偶に気まぐれに乗り撮り鉄を遣ります。
本業は模型鉄です。と言っても車両の名称を言われても、解らない方が多いかも・・・",,131,78,3901,0,"受動喫煙被害を訴える人に対して、「意味不明」などと追い討ちをかけるような失礼な言葉は良くないですね。

私を含め受動喫煙被害者は、毎日本当に苦しんでいます。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/0IU7LVEG9z","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
354,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@OtkYasuko タバコ根絶に大賛成です。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
355,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@muen_desire 素晴らしい👏
先進的な企業だ。
間違いなくこれから上場する企業だ！
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
356,Iam_Mahatab,,,421,24,1499,0,"🫁 +🚬=👎

#MediBuddy #Smoking #Smokingkills #health #healthcare #healthy #healthylifestyle #HealthCareForAll #wednesdaythought #Wednesday","['MediBuddy', 'Smoking', 'Smokingkills', 'health', 'healthcare', 'healthy', 'healthylifestyle', 'HealthCareForAll']"
357,kotokoyan,"軽度のMCSっぽい最近悪化中 香害、タバコ害,ﾓﾗﾙ,ﾏﾅｰ等納得いかない事でつぶやています  詐欺営業× 無言ﾌｫﾛｰ失礼しま
す FF外からも失礼しますRTｲｲﾈ多い
誰でも平和に暮らせる世の中を 差別、動物虐待許さない 固定ﾂｨにも記載
フォロフォロバDM不要ですしません
ネトウヨ、アホは相手しません",和歌山のとある犬小屋,2517,1993,318882,0,"受動喫煙被害を訴える人に対して、「意味不明」などと追い討ちをかけるような失礼な言葉は良くないですね。

私を含め受動喫煙被害者は、毎日本当に苦しんでいます。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/0IU7LVEG9z","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
358,xCA7EBx,86k followers on TikTok 🤷🏽‍♂️ @calebxswag,"Butte, MT",29,30,863,0,"Yo @fxxkingrabbits, how many likes on TikTok to be able to buy the entire new One Piece collab? #smokingkills https://t.co/nkQ6T4jfYd",['smokingkills']
359,K98457437,仮想存在です。誰もが幸せになれる世の中なら良いよね。,,49,79,7032,0,"受動喫煙被害を訴える人に対して、「意味不明」などと追い討ちをかけるような失礼な言葉は良くないですね。

私を含め受動喫煙被害者は、毎日本当に苦しんでいます。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/0IU7LVEG9z","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
360,laurakauferAcu,"registered acupuncturist (Ontario), nutritionist, holistic healer","Toronto, Ontario",211,38,183,0,"20 years ago today I smoked my last cigarette.  It was not the first time I quit, just the last. 

This guy died of… https://t.co/Xgw2ZkZvqk",[]
361,MediBuddyapp,,"Bengaluru, India",2,1615,1316,1,"🫁 +🚬=👎

#MediBuddy #Smoking #Smokingkills #health #healthcare #healthy #healthylifestyle #HealthCareForAll #wednesdaythought #Wednesday","['MediBuddy', 'Smoking', 'Smokingkills', 'health', 'healthcare', 'healthy', 'healthylifestyle', 'HealthCareForAll', 'wednesdaythought', 'Wednesday']"
362,bird23518138,,,270,187,13267,0,"受動喫煙被害を訴える人に対して、「意味不明」などと追い討ちをかけるような失礼な言葉は良くないですね。

私を含め受動喫煙被害者は、毎日本当に苦しんでいます。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/0IU7LVEG9z","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
363,male_calico_cat,,,173,171,10812,0,"受動喫煙被害を訴える人に対して、「意味不明」などと追い討ちをかけるような失礼な言葉は良くないですね。

私を含め受動喫煙被害者は、毎日本当に苦しんでいます。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/0IU7LVEG9z","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
364,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,6,"受動喫煙被害を訴える人に対して、「意味不明」などと追い討ちをかけるような失礼な言葉は良くないですね。

私を含め受動喫煙被害者は、毎日本当に苦しんでいます。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/0IU7LVEG9z","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
365,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@tataketake 本当にめでたい。
あんな馬鹿なものから遠ざかればよいことずくめなんですね。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
366,CeliaJChandler,"community minded, dog loving, foodie, MAiD widow, aspiring writer - oh yes, and housing lawyer at @ilercampbell","Weston, Toronto",1158,476,1926,1,"20 years ago today I smoked my last cigarette.  It was not the first time I quit, just the last. 

This guy died of… https://t.co/Xgw2ZkZvqk",[]
367,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@bird23518138 救いようのない高校生だ。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
368,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@jXCsFNjK6qmPYXJ 生活に必要から発生しているものと、お前の都合でかけられる迷惑を同一に論じる思考力よ|(￣3￣)|
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
369,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@Aya_s2_Daniel フルフェイスはナイスアイディアですよ！
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
370,unaginobori,タバコは万病の元、そして諸悪の根源です！,日本,134,688,53215,0,"喫煙者の中のヤニカスにとっては、灰皿のあるところは喫煙所、喫煙禁止されていないところは喫煙所。つまり世の中のほとんどの場所は喫煙所ということになります。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/0XEyB8DEsz","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
371,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,1,"喫煙者の中のヤニカスにとっては、灰皿のあるところは喫煙所、喫煙禁止されていないところは喫煙所。つまり世の中のほとんどの場所は喫煙所ということになります。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/0XEyB8DEsz","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
372,yh9kviO9vkk6Zdt,"2020年4月頃から、マンション近隣室喫煙により心身に害を受けています。
賃貸人・管理会社に蔑ろにされている被害者が、法的に守られる世の中に一歩でも近づきますように。

喫煙者は先ずニコチン依存症を治してください。
話すのはそれからです。

※誤字脱字・誤変換多し　ご容赦",札幌,233,181,3139,0,"@JOHN2009GOGO ヤニカスは、不特定多数がいる場所でも喫煙が禁止されていないなら喫煙はしてもいいものだ、と自分勝手な解除をします。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
373,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,1,"@JOHN2009GOGO ヤニカスは、不特定多数がいる場所でも喫煙が禁止されていないなら喫煙はしてもいいものだ、と自分勝手な解除をします。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
374,CityZenPakistan,"Citizens make Nations beyond Imaginations, responsibly | #DoYourDuty #UOit2UrSelf #UOit2UrNation |Disclaimer: Nothing is an endorsement, everything is a journey",Pakistan,18,83,2497,0,"@tdap_official #BloodMoney 🤔
#SmokingKills","['BloodMoney', 'SmokingKills']"
375,male_calico_cat,,,173,171,10812,0,"喫煙者は自覚して！

あなたのタバコの煙が多くの人の迷惑になっている可能性が高いです。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/xabm5sAcSN","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
376,mate_india,"Automatic Clutch System (AUTO CLUTCH), Auto Brake (HILL BRAKE), Electronic Power Steering (EPS), Automatic Change Gear System",,0,0,23,0,"Say no to Clutch. Say no to Smoking
#nosmoking  #quitsmoking  #stopsmoking  #smokingkills #vapecommunity #nosmoke… https://t.co/ST2a4ddB8V","['nosmoking', 'quitsmoking', 'stopsmoking', 'smokingkills', 'vapecommunity', 'nosmoke']"
377,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@AGAWGE 違憲ですな。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
378,RohitKu48838202,my name is Rohit kumar,sahanudih azamgarh u. p,1,0,316,0,"WORLD'S NO SMOKING DAY
It's never too late to quite, so join in this Stoptober. Lets do this!
#altos… https://t.co/4Z1GNPWQ5k","['altos', 'altoshealthislife']"
379,mayan48181,@Eminem https://youtu.be/FhF9RwkHAJw,,656,206,172701,0,"喫煙者は自覚して！

あなたのタバコの煙が多くの人の迷惑になっている可能性が高いです。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/xabm5sAcSN","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
380,kotokoyan,"軽度のMCSっぽい最近悪化中 香害、タバコ害,ﾓﾗﾙ,ﾏﾅｰ等納得いかない事でつぶやています  詐欺営業× 無言ﾌｫﾛｰ失礼しま
す FF外からも失礼しますRTｲｲﾈ多い
誰でも平和に暮らせる世の中を 差別、動物虐待許さない 固定ﾂｨにも記載
フォロフォロバDM不要ですしません
ネトウヨ、アホは相手しません",和歌山のとある犬小屋,2517,1993,318882,0,"喫煙者は自覚して！

あなたのタバコの煙が多くの人の迷惑になっている可能性が高いです。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/xabm5sAcSN","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
381,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,2,"@jXCsFNjK6qmPYXJ 生活に必要から発生しているものと、お前の都合でかけられる迷惑を同一に論じる思考力よ|(￣3￣)|
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
382,yh9kviO9vkk6Zdt,"2020年4月頃から、マンション近隣室喫煙により心身に害を受けています。
賃貸人・管理会社に蔑ろにされている被害者が、法的に守られる世の中に一歩でも近づきますように。

喫煙者は先ずニコチン依存症を治してください。
話すのはそれからです。

※誤字脱字・誤変換多し　ご容赦",札幌,233,181,3139,0,"喫煙者は自覚して！

あなたのタバコの煙が多くの人の迷惑になっている可能性が高いです。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/xabm5sAcSN","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
383,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@Tora_kijitora 君の御託はもういいよ。
それか自分のこと言われてムカっとしたんだろ？
#タバコ宣伝工作員
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['タバコ宣伝工作員', 'smokingkills', '人の時を奪う', '受動喫煙に反対します']"
384,mayan48181,@Eminem https://youtu.be/FhF9RwkHAJw,,656,206,172701,0,"@NTS931184 私も最近喫煙者増えていると実感しています。コロナ禍で暇が増えた輩が喫煙を始めたのかな、と思います。
本当に迷惑ですよね。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
385,Joanne95535806,Interested in everything 😁,🇬🇧,1069,495,7010,0,@litecoin_bull #smokingkills 🚬😂😂,['smokingkills']
386,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,1,"@NTS931184 私も最近喫煙者増えていると実感しています。コロナ禍で暇が増えた輩が喫煙を始めたのかな、と思います。
本当に迷惑ですよね。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
387,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"完璧ですよ！
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/THOSLUFwdP","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
388,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,5,"喫煙者は自覚して！

あなたのタバコの煙が多くの人の迷惑になっている可能性が高いです。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/xabm5sAcSN","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
389,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"#拡散希望
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/WB03UtV6KC","['拡散希望', 'smokingkills', '人の時を奪う', '受動喫煙に反対します']"
390,korayisildak,sen de haklısın.,"İstanbul, Türkiye",677,499,2462,0,#airpods #smokingkills #couplegoals https://t.co/39yRiN33I8 https://t.co/O5hr8y0jHE,"['airpods', 'smokingkills', 'couplegoals']"
391,ManojKu86873188,,,0,1,320,0,#SmokingKills #WorldNoTobaccoDay https://t.co/2hdaSvSgZI,"['SmokingKills', 'WorldNoTobaccoDay']"
392,koume_Yuzuriha,人と人、人とものごとを繋ぐカタリスト。【一生宝探し！体感型情報メディア 楪Yuzuriha】や「note」の情報や活動を通して、人生を楽しみながら、日常を輝かせるTipsを共有できるメディア創りを目指します。,日本,32,36,168,0,"オーストラリアのシドニーで出逢ったマジックアーティストの #ITOKiN とAkkeyと何と約7年半ぶりに #原宿 の #FR2 で再会！路上で出逢った私達が再会したのはとあるブランドのギャラリーでした♪

【マジックアーティスト… https://t.co/a3aKK25gis","['ITOKiN', '原宿', 'FR2']"
